Name,2013_close,2014_close,2015_close,2016_close,2017_close,2018_close
ATVI,15.857699115044248,20.63359126984127,27.62394841269841,37.90077380952381,56.24426294820717,69.45038461538462
AVB,129.23805309734513,142.6016666666667,171.9304761904762,176.33357142857142,184.87015936254983,169.29807692307693
AVGO,39.041500000000006,73.48654166666667,125.59285714285714,157.19031746031746,236.3971314741036,256.53
AVY,44.18261061946903,48.90412698412698,58.69988095238096,72.08579365079365,90.94043824701195,118.53423076923076
AWK,41.28300884955752,47.78424603174603,54.231944444444444,72.58853174603175,80.56880478087649,83.72
AXP,74.34411504424779,89.81658730158729,77.96388888888889,63.7934126984127,84.6503984063745,98.92
AYI,85.23336283185841,128.22456349206348,186.3347619047619,241.64035714285714,185.02601593625496,163.4873076923077
AZO,421.6878318584071,534.7337301587302,696.8779761904761,768.8588492063492,640.4365338645418,770.6653846153846
BA,106.28044247787611,128.36218253968255,143.5059126984127,133.11158730158732,215.25390438247013,331.87115384615385
BAC,13.656836283185841,16.344444444444445,16.575714285714284,15.431944444444444,24.725876494023904,31.238076923076925
BAX,69.51862831858406,72.27087301587301,52.99686507936509,43.89996031746032,58.02247011952191,69.12692307692308
BBT,33.338849557522124,38.00861111111111,38.36595238095238,37.00988095238095,46.09559760956176,53.550384615384615
BBY,31.196106194690262,30.280436507936507,35.227539682539685,34.8568253968254,53.685577689243026,72.80923076923077
BDX,99.71269911504424,119.30896825396826,143.9445238095238,163.87301587301587,194.86470119521914,231.39615384615385
BEN,50.64103761061947,54.96904761904762,46.5986507936508,36.13440476190477,42.83924302788844,43.45423076923077
BF.B,35.35559734513274,44.48202380952381,48.92486111111111,47.70357142857143,51.48581673306773,67.65076923076923
BIIB,222.9157654867257,317.9830412698413,352.5855158730159,280.19896825396825,291.0549402390438,342.2357692307693
BK,30.24942477876106,36.468650793650795,41.307182539682536,40.299325396825395,50.099521912350596,56.41730769230769
BLK,274.4599115044248,319.1711111111111,347.15920634920633,350.08837301587306,423.7194820717131,554.031923076923
BLL,23.026216814159294,30.195337301587305,34.686349206349206,36.81402777777778,39.60756972111554,38.25692307692308
BMY,44.87147321428571,52.21170634920635,64.52369047619047,63.192103174603176,57.56131474103585,62.432307692307695
BRK.B,111.84092920353982,130.42416666666665,140.15103174603175,144.0326984126984,175.08999999999997,208.71884615384613
BSX,9.931460176991152,12.875079365079365,17.18503968253968,21.259722222222223,26.523505976095617,27.17269230769231
BWA,45.479845132743364,59.540039682539685,51.97543650793651,34.54595238095238,45.3896812749004,55.56730769230769
BXP,105.68557522123893,118.47563492063492,128.69150793650792,127.65575396825396,126.3701593625498,122.6173076923077
C,48.94287610619469,50.19400793650794,53.27686507936508,46.38619047619048,65.6995219123506,76.9423076923077
CA,28.80842477876106,29.962936507936508,29.833948412698412,31.44047619047619,32.70091633466136,34.42
CAG,33.943495575221235,32.210634920634924,39.596825396825395,43.955158730158736,37.02370517928287,37.31884615384615
CAH,51.427654867256635,72.39738095238096,85.70222222222222,78.52670634920635,71.64569721115538,69.4423076923077
CAT,85.8837610619469,100.7343253968254,78.79146825396826,78.69809523809523,112.59948207171315,164.09115384615384
CB,92.16119469026549,103.68722222222222,109.43087301587302,123.22452380952382,142.3733466135458,148.82192307692307
CBG,23.71933628318584,29.86,35.798769841269845,28.570873015873016,36.62709163346614,44.79538461538462
CBOE,44.302911504424785,53.81553571428571,62.67541666666666,66.23408730158731,94.8299203187251,130.71365384615385
CBS,51.95619469026549,58.63531746031746,53.48742063492063,53.88138888888889,62.55250996015936,57.72
CCI,72.52455752212389,76.4586507936508,83.68063492063492,89.89311507936507,99.51529880478088,108.41269230769231
CCL,35.2154424778761,39.28543650793651,48.7652380952381,48.42646825396825,62.86382470119522,69.08653846153847
CDNS,13.966039823008849,16.55299603174603,19.93920634920635,23.934722222222224,35.59657370517928,43.79423076923077
CELG,67.32641017699115,87.88365833333333,118.40503968253968,106.52238095238096,122.83155378486056,102.89653846153846
CERN,49.97505309734513,57.18629365079365,66.46994047619047,56.63162698412698,63.38681274900399,68.92730769230769
CF,39.94564601769912,50.2983253968254,56.38426190476191,28.36265873015873,32.20418326693227,41.54653846153846
CHD,31.296393805309734,34.6559126984127,42.32301587301587,46.746944444444445,49.146015936254976,49.151153846153846
CHK,23.38278761061947,25.395238095238096,11.534841269841271,5.173531746031746,4.901633466135458,3.8407692307692307
CHRW,58.3371017699115,62.91782142857143,68.30392857142857,71.07742063492063,74.64229083665339,92.88846153846154
CHTR,118.07923451327433,146.5688884920635,180.2930357142857,229.49678571428572,341.10812749003986,364.49384615384616
CI,73.4916814159292,90.1777380952381,134.43571428571428,132.6484126984127,171.37836653386455,211.43
CINF,48.21442477876106,48.65595238095238,54.25331349206349,69.78944444444444,73.48061752988048,74.83076923076922
CL,60.241880530973454,65.92059523809525,67.1756746031746,70.10420634920634,72.34342629482072,74.72807692307693
CLX,86.40243362831859,92.00313492063492,113.28785714285715,126.44539682539683,133.74764940239046,141.29500000000002
CMA,40.09216814159292,48.52865079365079,45.63444444444444,45.71353174603174,73.0471513944223,92.81115384615386
CMCSA,21.879438053097346,26.64175595238095,29.48845238095238,31.63372023809524,38.378715139442235,41.55346153846154
